timestamp,tweet_text,all_hashtags
,"- a mix between your grandma and a millennial 
- a slightly nicer book loving Paris Geller 
- Philippians 4:13📚",
2019-10-02 03:28:58,@alexandrarosely Awe Lexi thank you!!! You are the absolute sweetest thing!! 💜💜💜,[]
2019-10-02 00:22:06,@SarcasmAndSciFi It looks so good!! 💜💜,[]
2019-10-02 00:22:06,@SarcasmAndSciFi Thank you so much!!!!🥰💜🥰,[]
2019-10-02 00:22:06,@yerabooknerdzoe Thank youuuu🥰🥰,[]
2019-10-02 00:20:16,@muggleglamour Awwwww are you kidding?? Thanks for being my friend!! 💜💜,[]
2019-10-02 00:19:46,@noriathereader NORIA MY LOVE THANK YOU SO MUCH!!!! 💜💜💜 https://t.co/QRbwkCyId1,[]
2019-10-01 23:44:56,@muggleglamour EMMAAAAAA!!!! Thank you so much!! Ahhh my heart!! https://t.co/gnNIi7PjzQ,[]
2019-10-01 23:18:44,@tjreadsthestars TOOMMMMMM I love you too!!!! 💜💜💜 excuse me I’m the lucky one😉 I’m always down for deep talks at midnight with you!!!!,[]
2019-10-01 23:17:14,@Sarah3ddepp @AvgJoeReads Aweeeeee thank you Sarah,[]
2019-10-01 23:17:00,@AvgJoeReads Ohhh my goodness JOE!!! I don’t deserve you thank you so much!! 🥰🥰💜,[]
2019-10-01 22:31:48,@blondeboooks Thank you so muchhhh!! https://t.co/YABL94D66u,[]
2019-10-01 22:31:19,@emmaferrierx Thank youuuuuuu Emma!! 🥰🥰💜,[]
2019-10-01 20:31:49,@slytherinreads Oh my goodness I feel so blasted thank youuuu https://t.co/NLu3TxMRWP,[]
2019-10-01 20:31:11,@yara_abbo YARA!!! 🥰🥰 thank youuuuu!!,[]
2019-10-01 19:40:59,@beaut1fulchaos_ Thank youuuuu https://t.co/4bOllibJxg,[]
2019-10-01 19:37:55,@maureenkeavy Oh my gosh MAUREEN thank you so much!!! https://t.co/OmfiZiHilh,[]
2019-10-01 19:12:07,@vynexathings Oh my gosh thank you so much!! 💜🥰💜 https://t.co/634sySrZkm,[]
2019-10-01 19:09:28,@worldofleahjane Maybeeee https://t.co/HZB08w208a,[]
2019-10-01 19:08:46,@xonikkee Oh my gosh NIKKI thank you so much!!!! My heart is so happy right now!!! https://t.co/Ev4tUvx41M,[]
2019-10-01 18:33:10,@ChristineReads7 CHRISTINE thank you so much!!!💜💜💜,[]
2019-10-01 18:32:11,@rhiannonthropp Oh my gosh I wasn’t ready for this!! You just got me straight in the heart!!! 💜💜💜 Rhiannon I love you so much!!!,[]
2019-10-01 18:29:54,@Liz_Cullen_ Thank you thank you,[]
2019-10-01 18:29:41,@karlisbooks Awe thank you so muchhhhh💜💜,[]
2019-10-01 18:07:09,@jessethereader AWE JESSE MY DUDE!! thank you so much!! 🥰🥰💜,[]
2019-10-01 18:03:56,@maelysreads Ahhh thank you thank you😂,[]
2019-10-01 18:03:31,@kerribookbelle Kerri your gonna make me cry thank youuuu so much!!!,[]
2019-10-01 18:02:31,@jessicacwrites Awwwww thank you so much Jess!!! 🥰🥰🥰,[]
2019-10-01 17:56:13,@puckspaperbacks 🥰🥰🥰,[]
2019-10-01 17:56:01,@chandlerainsley Thanks Chan!! 💜💜,[]
2019-10-01 17:02:44,Shoutout to Stephen Chbosky for giving me the best birthday present✨ https://t.co/TbssgtE4WT,[]
2019-10-01 14:55:44,@chanelletime I’m pumped for this!!💜💜,[]
2019-10-01 14:54:30,@xonikkee Ahh this is the cutest thing!!,[]
2019-10-01 14:52:03,@alliewithbooks https://t.co/DldsG3rULd,[]
2019-10-01 14:38:10,@jessethereader Here you go https://t.co/vdb1S1HEPA,[]
2019-10-01 02:27:24,@chanelletime @hakeypham It was from her most recent one Hot Girl Fall Routine ✨💜,[]
2019-10-01 02:26:38,@chanelletime @hakeypham I KNOW RIGHT???,[]
2019-10-01 02:07:46,@yerabooknerdzoe Goals https://t.co/7V1qC3PKBX,[]
2019-09-30 23:46:22,@KTsbooknook426 Ahhh you’re so beautiful 😍💜,[]
2019-09-29 22:56:20,@AG_Macdonald The book thief,[]
2019-09-29 22:53:41,@GobletOfFiction The and Chidi 😂😂,[]
2019-09-29 22:52:42,@AG_Macdonald 👀👀👀,[]
2019-09-29 22:39:31,@AvgJoeReads Awwwwwwwwwwwwww,[]
2019-09-29 22:39:08,@xcatherinereads Oof yep yep I feel,[]
2019-09-29 22:35:47,@tjreadsthestars @AliceOseman Ouch that’s my heart,[]
2019-09-29 22:31:33,@briannarengland Ayyyy that’s pretty good!! 💜💜,[]
2019-09-29 22:31:16,@authorrkgold I know right??,[]
2019-09-29 22:31:08,@bookish_stars Maybeeee I don’t know tho 🤷🏻‍♀️,[]
2019-09-29 22:30:31,@littlereadersco 😂😂😂,[]
2019-09-29 18:35:11,I’m sure this was a really good video idea ... BUT I just can’t remember what it means 😅 https://t.co/TBTLnQsMRR,[]
2019-09-29 04:50:49,@elliasreads @zoeherdt @booksandlala @sleepingcrowns That CocaCola shirt is giving me all the Adam Parrish vibes I need✨💜,[]
2019-09-28 22:22:59,@slytherinreads 😉😉😉,[]
2019-09-28 20:10:54,@rhiannonthropp https://t.co/8PS1Pvxcx8,[]
2019-09-28 20:05:34,Evelyn Hugo is the spine of book twitter just saying,[]
2019-09-28 19:52:21,@_julialeigh @rainbowrowell https://t.co/kq7IfKbJKx,[]
2019-09-27 20:59:23,@karlisbooks 3 I mean that smirk,[]
2019-09-27 20:27:56,@averielovsbooks Gig em🙌🏻,[]
2019-09-27 18:12:07,"I’m reading Ninth House right now and it’s low key kind of boring, but in the most interesting way. Like I feel lik… https://t.co/H7PkzELcC8",[]
2019-09-27 04:07:22,@yara_abbo Excuse me??,[]
2019-09-27 01:18:20,@readwithcindy https://t.co/n9IX1UmNG7,[]
2019-09-26 20:15:28,@AvgJoeReads Always gotta take those gif opportunities,[]
2019-09-26 20:09:42,@AvgJoeReads Lol I would like to blame dyslexia on that one buuuttt it’s honestly on me😂,[]
2019-09-26 19:53:41,You don’t know what your made of until you go to a book festival https://t.co/rJIuskXZfA,[]
2019-09-26 15:34:01,@katrosemullen *starts screaming* I’m so excited for you,[]
2019-09-26 15:32:23,@RachaelMarie_BT https://t.co/Q1be6xRI5S,[]
2019-09-26 15:29:42,@mcgonagalI Lol honestly same,[]
2019-09-26 15:21:06,@yasminthereader Aww this makes me so happy!! 🥰🥰 https://t.co/8CEN6RIkwD,[]
2019-09-26 03:19:55,@samreadingg https://t.co/0C93oSxSv3,[]
2019-09-26 02:59:56,@bookishbabbless Lol every time I come from school😂,[]
2019-09-26 02:55:47,@aphroditereadss LETS GOOO,[]
2019-09-25 21:14:26,@xcatherinereads @YouTube https://t.co/mPmzB7YX4F,[]
2019-09-25 20:23:22,@rhiannonthropp *grabs slushee* I’m down,[]
2019-09-25 20:11:10,@rhiannonthropp Anytime booboo https://t.co/UNrFCwwyLx,[]
2019-09-25 20:06:48,@rhiannonthropp The only heathers reboot I will accept,[]
2019-09-25 18:04:07,Sksksk NEW VIDEO!! Recommending Books To VSCO Girls https://t.co/Gysn5ks7qb via @YouTube,[]
2019-09-25 16:43:42,Me: this book is okay  Same book: *contains Shakespeare quotes*   Me: five stars https://t.co/Vswfdt1zMs,[]
2019-09-25 16:39:28,@alliewithbooks Yessss it’s filled with jam after jam!!,[]
2019-09-25 06:54:12,@xcatherinereads Oh my gosh Catherine you have no idea how happy that makes me https://t.co/w5FYPJNVSn,[]
2019-09-24 21:38:59,@xcatherinereads Oh my gosh that makes me so happyyyyy💜💜,[]
2019-09-24 21:01:32,@xcatherinereads Are you reading the raven boys????,[]
2019-09-24 21:00:00,@aIexabe Listen! I will always be here for Lord Byron and Bronte references😂 just saying,[]
2019-09-24 20:57:00,@fairytaleprotag https://t.co/dImkfQFvJz,[]
2019-09-24 20:40:16,@aIexabe Lol this sounds like a Bronte novel and I’m down,[]
2019-09-24 20:37:03,Do you ever think about how Richard Gansey never got to properly deal with his emotionally trauma in The Raven King?? Cause same.,[]
2019-09-24 02:44:54,@MikaylaTweeting Art,[]
2019-09-24 01:59:37,@TheWordN3rd It’s so true twilight was the gateway😂😂,[]
2019-09-23 18:05:12,I once said I’d never read Vampire Academy and then I had some character development.,[]
2019-09-23 16:47:37,@samreadingg https://t.co/yWmix3K7nS,[]
2019-09-23 16:45:44,@jordanharveybks Are you sure your not Texan?,[]
2019-09-23 02:45:41,@slytherinreads Awe yay!! That makes me so happy!! That’s always the goal!! 💜💜,[]
2019-09-22 18:10:58,Me: do you know I love the raven boys?  Mom: yeah of course I watch your videos Me: awwww moommmmm https://t.co/Fp9GnT2ADw,[]
2019-09-22 18:04:45,@VendiWrites Yes my LOVE!! Congratulations 💜🎉🎉,[]
2019-09-22 04:10:11,@courtthebun I want one https://t.co/KPN5FNYK5A,[]
2019-09-22 04:04:00,@authorrkgold I think on episode 10 or 11 Misa Misa just got introduced,[]
2019-09-22 01:00:22,@littlereadersco Ahhhh happy birthday babe!! 💜🎉🎉,[]
2019-09-21 23:32:50,@aIexabe https://t.co/gmaoH6P6Rl,[]
2019-09-21 23:28:09,@fairytaleprotag @aIexabe @_julialeigh Oh my gosh if someone was dumb tree we could make up the raven boys 😂,[]
2019-09-21 23:17:03,@_julialeigh “Weirdly sexy old lady” excuse me this already my everyday aesthetic sooooo,[]
2019-09-21 19:14:55,@kerribookbelle Mom,[]
2019-09-21 19:14:38,@StoryGlyph Friend,[]
2019-09-21 15:28:21,I’m not the only one having a rough morning ... https://t.co/GQ0t90WDrT,[]
2019-09-21 05:56:40,@rhiannonthropp Deity,[]
2019-09-21 05:50:33,@kerribookbelle YESSSS babe!!💜 https://t.co/KmmZbJ0yaJ,[]
2019-09-20 23:36:03,My mom just audibly gasped while watching Death Note and I’ve never been more proud,[]
2019-09-20 20:53:09,@chanelletime Yess I love your comments!!💜✨,[]
2019-09-20 04:40:13,@jessethereader *casually adds frankly in love to my amazon cart*,[]
2019-09-19 20:08:53,@elaines2fab4you @Altoids https://t.co/htpSOQMuK0,[]
2019-09-19 20:07:17,@maureenandbooks https://t.co/Q5IfehrfCX,[]
2019-09-19 20:06:32,@TheOfficial_JND https://t.co/6cnmDTXp7X,[]
2019-09-19 19:06:44,I can’t find my collectors edition of Six Of Crows: prayers are welcome https://t.co/FdCyWVZmwm,[]
2019-09-19 16:19:28,@jordanharveybks Ahhh congratulations 🎉💜,[]
2019-09-18 19:29:58,@slytherinreads @YouTube @xcatherinereads Lol were all on the same wave link 😂😂,[]
2019-09-18 19:26:18,@aphroditereadss https://t.co/TETVcwL3pJ,[]
2019-09-18 18:01:42,People mentioned: @aphroditereadss @tjreadsthestars @VendiWrites @readwithcindy @rhiannonthropp,[]
2019-09-18 18:00:49,NEW VIDEO!! Reading My Favorite Booktubers Favorite Books https://t.co/ZCjPYfZZRV via @YouTube,[]
2019-09-18 17:56:42,@samreadingg https://t.co/CsBpFLy5wE,[]
2019-09-18 17:56:06,@MikaylaTweeting 😉😉😉,[]
2019-09-18 17:56:00,@_julialeigh Aweeeee🥰💜 you bring such a smile to my face!!,[]
2019-09-18 07:21:42,@rhiannonthropp I can see it https://t.co/w19rVLwPlr,[]
2019-09-18 07:19:39,@aIexabe Oof I feel this,[]
2019-09-18 07:17:35,@aIexabe ALEX!!!💜💜 https://t.co/oFkvEBfUi6,[]
2019-09-18 05:30:55,LISTEN!! almost all of power squad follows me and I feel like I’ve almost made it 😂,[]
2019-09-17 21:09:55,@alliewithbooks Do it!!!,[]
2019-09-17 21:01:02,@mikaauguste Oh my goshhh thank you!! It’s just a bad habit I need to get over ... https://t.co/JWRmKHi833,[]
2019-09-17 20:59:45,@littlereadersco Exactly see you get it😂,[]
2019-09-17 20:53:43,@julshakespeare @SparkNotes Rightttt??,[]
2019-09-17 20:52:43,@aphroditereadss So it’s a little better than the secret history huh? 😂,[]
2019-09-17 20:31:13,Rainbow shelves- https://t.co/aAYoYLlBuX,[]
2019-09-17 00:32:25,@StrangerReads Oh my gosh thank you so muchhhh https://t.co/DoNuSgU0qc,[]
2019-09-17 00:31:53,@TheOfficial_JND It’s a bad habit 😅,[]
2019-09-17 00:31:26,@rhiannonthropp https://t.co/warUDP3u8l,[]
2019-09-16 21:09:02,@jessicacwrites *slow clap* wow that’s amazing!!,[]
2019-09-16 21:07:57,"Someone walked up to me after class and said they watched my videos, and my first reactions was “oh I’m sorry” 😅😅",[]
2019-09-16 19:23:56,@VendiWrites @emmmabooks Oohhh myyy gosshhhh VENDI!!! 😭😭😭💜💜 this was the first thing I saw after I walked out of cl… https://t.co/lJMeKzykIP,[]
2019-09-16 04:13:51,@yasminthereader Yessss that’s such a mood,[]
2019-09-16 04:13:39,@rhiannonthropp https://t.co/Mnh1Vcazt7,[]
2019-09-15 19:51:03,@AG_Macdonald Oh my gosh I felt that at my core ...,[]
2019-09-15 19:50:28,@littlereadersco You have no idea how hard that hit me😂😂😂,[]
2019-09-15 19:42:54,@noriathereader 😂I love you😂,[]
2019-09-15 19:09:36,@courtthebun HAPPY BIRTHDAY LOVE💜💜,[]
2019-09-15 19:06:56,me in my videos VS. me in real life https://t.co/q6J98cHIkJ,[]
2019-09-15 16:13:37,@SMcKinlay 😂😂😂,[]
2019-09-15 16:13:32,@under_a_tbr Oh snap pro tip over here😂,[]
2019-09-15 16:13:18,@joceraptor Lol right?? I’m reading😂,[]
2019-09-15 15:55:19,@bookswithchloe https://t.co/chCHAJsGpn,[]
2019-09-15 15:47:49,@northernplunder Awe wow thank you so much☺️💜,[]
2019-09-15 06:23:14,@blondewithab00k I ship it,[]
2019-09-15 06:16:32,@KTsbooknook426 Wow the power https://t.co/fLe1ZMGCTI,[]
2019-09-15 02:18:16,@julshakespeare *cough godly parents cough* whatttt??,[]
2019-09-15 02:16:35,@chanelletime https://t.co/wiLxpoTTZU,[]
2019-09-14 22:17:42,@rhiannonthropp @kmarshallarts Get it https://t.co/VKHKBHXl29,[]
2019-09-14 19:40:33,*reading at a Barnes and noble cafe*   Stranger: *walks up* hey if you don’t mind me saying you’re pretty cute.  Me… https://t.co/0w4K927hPx,[]
2019-09-13 20:21:37,@AG_Macdonald 😂😂😂,[]
2019-09-13 20:16:44,@ettubrody @sixthemusical @johngreen Oh my gosh this is everything 😂😂,[]
2019-09-13 19:03:42,@theashleyfaith_ Awww that’s so cute,[]
2019-09-13 19:00:37,I’m in this constant cycle of thinking I have too many book while simultaneously thinking I don’t have enough and i… https://t.co/o7t01wgSWM,[]
2019-09-13 16:29:03,@julshakespeare Story checks out😂,[]
2019-09-13 16:27:12,@authorrkgold https://t.co/LiZX6pM7BY,[]
2019-09-13 15:14:50,@chanelletime https://t.co/XFJ5caY0pM,[]
2019-09-13 15:04:58,@AvgJoeReads 🙌🏻congratulations🙌🏻,[]
2019-09-13 00:41:50,@rhiannonthropp Memes??,[]
2019-09-12 20:59:31,@courtthebun Ahh you’re gorgeous,[]
2019-09-12 18:21:39,@julshakespeare Lol thank you😂,[]
2019-09-12 16:51:50,If twitter ever writes a book it better have 240 characters,[]
2019-09-12 05:07:56,@aphroditereadss She snapped,[]
2019-09-12 05:00:07,@AvgJoeReads Babe you got this!!💜💜,[]
2019-09-12 04:58:43,@karlisbooks I’m ready for it,[]
2019-09-12 04:57:02,@StoryGlyph This outfit has me living!!,[]
2019-09-12 02:03:41,@AliCorvere AHHHH it’s such a wonderful series!!,[]
2019-09-12 02:01:43,@rhiannonthropp I’m sorry I see no bad decisions,[]
2019-09-12 01:59:36,@xcatherinereads Oh I’m pumped,[]
2019-09-11 18:08:24,NEW VIDEO!! I read Twilight for the first time go check it out!!🍎✨ https://t.co/FbfolnWAeH via @YouTube,[]
2019-09-11 16:35:13,@areadersworld https://t.co/7b6zzAxxqX,[]
2019-09-11 16:26:27,@tjreadsthestars We could never forget our little prince of the stars!!💜💜love you!!,[]
2019-09-10 21:21:56,@bookish_stars I got youuuu,[]
2019-09-10 21:11:53,@julshakespeare I’m right there with you! I gave it three stars I felt like it gave us more detailed information th… https://t.co/dDoqPvYyHq,[]
2019-09-10 20:24:26,Every time I listen to You Need To Calm Down I- https://t.co/iXdrt2Ccq3,[]
2019-09-10 20:03:38,"@jessethereader @BOOKSPLOSION I know I should be looking at the book, BUT that boba tho",[]
2019-09-10 20:00:48,@rhiannonthropp Facts,[]
2019-09-10 20:00:26,@whittynovels I’m-,[]
2019-09-10 19:57:23,@SierraWritesYA The disrespect I can’t,[]
2019-09-10 19:56:19,@julshakespeare 👀👀 listen I understand ...,[]
2019-09-10 19:56:04,@jessicacwrites https://t.co/gz142PPXum,[]
2019-09-10 19:54:50,@chaptercviii @Sarah3ddepp @worldofleahjane Oh my gosh that’s so sweet💜💜,[]
2019-09-10 18:30:29,@lifeamongpages Audiobooks😂,[]
2019-09-10 18:29:38,@VendiWrites Also my 100th book was truthwitch ahhh💜💜 so exciting,[]
2019-09-10 18:29:14,@StoryGlyph https://t.co/Vhublq8s1R,[]
2019-09-10 18:28:56,@chanelletime https://t.co/aG14CE0IHz,[]
2019-09-10 18:28:29,@xcatherinereads YESS thank you🤗,[]
2019-09-10 15:28:16,@ChristineReads7 Yes.,[]
2019-09-10 05:32:33,@elaines2fab4you I support this,[]
2019-09-10 05:30:36,@vynexathings @whittynovels That sksksk tho😂,[]
2019-09-10 05:29:35,@RachaelMarie_BT Oooofff yeah that’s rough,[]
2019-09-09 23:45:06,YO I feel so accomplished right nowww!! https://t.co/aLUnRavoO8,[]
2019-09-09 06:54:34,"@natureofpages I’m a one, and my best friend is a six💜💜",[]
2019-09-09 05:47:19,@courtthebun @ItsJaneLindsey @asparagusreadin @basicbookbabe @majellelegros @kerribookbelle @ItsKevsNegron… https://t.co/hifEvQFEOX,[]
2019-09-09 02:39:00,Update! I would like to call my pimple Mike Newton from Twilight because it’s relevant for a hot sec and then disap… https://t.co/q985jjSOcR,[]
2019-09-09 00:46:10,@livreadsalatte YESSSS please bless all of our lives!!,[]
2019-09-08 22:02:23,@RachaelMarie_BT Oh snap👀,[]
2019-09-08 21:44:30,@littlereadersco Lol I love you,[]
2019-09-08 21:37:48,@whittynovels Yo you have no idea how excited I am for this!!💜💜,[]
2019-09-08 21:36:22,@RachaelMarie_BT Booktube called and they said you have a star missing ...,[]
2019-09-08 21:35:02,@xcatherinereads Ahh thanks cutie!! 💜💜,[]
2019-09-08 21:31:07,@kenzieleetea Awww thank you so much!!,[]
2019-09-08 21:30:55,@livreadsalatte 😉💜😉,[]
2019-09-08 21:29:45,@chanelletime 💜💜💜,[]
2019-09-08 17:16:09,@areadersworld Pleaseeee,[]
2019-09-08 17:15:10,@littlereadersco Thank you I’m expecting a call from Stephanie any minute now😂,[]
2019-09-08 17:14:31,@whittynovels How do you explain this????  https://t.co/w6wsn19m3b,[]
2019-09-08 16:29:43,@maelysreads Happy Birthday Love💜💜,[]
2019-09-08 16:28:25,@elliasreads The Adam Parrish one makes me so happy!!,[]
2019-09-08 16:26:15,@whittynovels Umm excuse me ma’am that title belongs to you😉,[]
2019-09-08 15:34:54,the similarity is uncanny ... https://t.co/mGUEpaqDwc,[]
2019-09-08 06:38:03,@slytherinreads @ItsJaneLindsey @throneofpages @alliewithbooks @RachaelMarie_BT @mrcommonspence @myoreads… https://t.co/8u2TlrDCFP,[]
2019-09-08 06:31:58,@chanelletime https://t.co/2FL3GWWfTF,[]
2019-09-08 06:27:50,@slytherinreads @MoonBunnyReads @misscocochen @tea_reads @bookish_stars @maystify @AllThingsMiMiJ @pardonmeimrae @alliewithbooks 💜💜💜💜,[]
2019-09-08 06:11:27,@littlereadersco It’s true it’s true😂,[]
2019-09-08 06:11:10,@littlereadersco https://t.co/3h94sR9l8g,[]
2019-09-08 02:39:33,LISTEN I came all the way over here and they still didn’t film ... (and now we’re watching My Hero Academia) https://t.co/ito24jF1sW,[]
2019-09-08 01:23:34,@blondeboooks https://t.co/kTGf8ls7dl,[]
2019-09-08 00:19:56,@xonikkee *gets excited*,[]
2019-09-08 00:17:43,@joceraptor @Nina_Writes This makes me so happy,[]
2019-09-08 00:16:20,@whittynovels I screamed 😂,[]
2019-09-08 00:15:37,@xcatherinereads The book thief,[]
2019-09-08 00:05:23,@AvgJoeReads Ok but me too 😂,[]
2019-09-07 23:56:30,@vellich0rs YESSSS👏🏻 if you don’t bring coffee into the shower your wasting time ...😂,[]
2019-09-07 23:50:53,@bookishbabbless @misterkristoff https://t.co/eGPmvIT7LG,[]
2019-09-07 21:53:59,@TheWordN3rd lol I'll accept that ;),[]
2019-09-07 21:06:37,@whittynovels YESSSSSS YESSSS,[]
2019-09-07 19:24:26,@katrosemullen Ahhh oh my gosh that makes me so happy!!!! I hope you have the best time!!! https://t.co/69ZkS4MaHb,[]
2019-09-07 19:21:54,@chanelletime Ahhhhh Thank you I try!! 💜💜 https://t.co/9OOpjovQd9,[]
2019-09-07 18:48:51,"What I’m sleeping on, and what y’all are sleeping on https://t.co/a8gQOf3E2y",[]
2019-09-07 02:57:07,@yara_abbo Love you too💜💜,[]
2019-09-07 02:55:32,@courtthebun Awwww Courtney thank you so much!! It actually went really well probably cause I subconsciously knew a… https://t.co/CbPqN6AJLX,[]
2019-09-07 02:54:20,@averielovsbooks Love you too,[]
2019-09-07 02:54:09,@littlereadersco I love you💖💜,[]
2019-09-07 02:53:59,@whittynovels Lol I’ll recreate it for you😂,[]
2019-09-07 02:53:33,@kerribookbelle https://t.co/iQmMhl3hyZ,[]
2019-09-07 02:52:49,@TheOfficial_JND Ahh thank youuuu,[]
2019-09-07 02:52:35,@bookishbabbless https://t.co/fiMsky3JVl,[]
2019-09-06 18:36:40,@bookishbabbless Truly,[]
2019-09-06 18:32:34,@RachaelMarie_BT @tjreadsthestars @AvgJoeReads @emmaferrierx @yerabooknerdzoe Yeah awesomeness,[]
2019-09-06 18:30:53,@julshakespeare Noah??,[]
2019-09-06 18:25:37,@bookishbabbless We have been truly blessed🙌🏻,[]
2019-09-06 18:25:12,@mcgonagalI @JakeDoesBooks @yerabooknerdzoe @AvgJoeReads @tjreadsthestars @emmaferrierx We can make that happen😂,[]
2019-09-06 18:20:20,@emmaferrierx @mcgonagalI @yerabooknerdzoe @JakeDoesBooks @tjreadsthestars @AvgJoeReads Yessssssss,[]
2019-09-06 17:58:15,@julshakespeare listen-,[]
2019-09-06 17:52:32,@chanelletime I’ve never related so hard,[]
2019-09-06 17:50:46,@JakeDoesBooks @mcgonagalI @yerabooknerdzoe @AvgJoeReads @tjreadsthestars @emmaferrierx Oh snap oh snap I’m ready,[]
2019-09-06 16:48:15,@StoryGlyph Excuse me I was not prepared,[]
2019-09-06 16:31:55,Sooooo I’m taking a speech class this year and I’m about to give my first speech on BookTube. And the first sentenc… https://t.co/bkuQunDaIS,[]
2019-09-06 15:58:16,@JakeDoesBooks MEEEEE,[]
2019-09-05 23:43:46,@xonikkee This is so wholesome I can’t,[]
2019-09-05 19:04:17,@bookishlybee @chanelletime Ooof relatable I’m still trying to figure it out,[]
2019-09-05 19:02:11,@xonikkee Congrats!! You deserve it love!! 💜💜,[]
2019-09-05 19:00:15,@blondeboooks Yes ma’am,[]
2019-09-05 18:57:30,@maryamongbooks Awwwww Mary thank you!!💜💜 https://t.co/A73IQAVZk6,[]
2019-09-05 18:56:55,@BexnBookx Thank you so much https://t.co/nbhDfkwhSQ,[]
2019-09-05 18:56:19,@VendiWrites VENDI MY LOVVEEE!! https://t.co/2BToleHtRU,[]
2019-09-05 18:55:28,@mcgonagalI Aweeeee thank youuuu https://t.co/29q1N3GOK2,[]
2019-09-05 18:54:57,@BreakevenBooks Oh my gosh yes it’s so fun!!,[]
2019-09-05 18:54:17,@xonikkee Aweeeee Nikki catch me making cupcakes today because of this tweet!! https://t.co/T7S6y4fIGq,[]
2019-09-04 18:01:49,Okay y’all it’s officially here!! *woot woot* my Booktube comedy special!! Go check it out!! https://t.co/8MXbjWaXzI https://t.co/b9Cb3KRY5D,[]
2019-09-04 16:44:54,@kerribookbelle Lolololol I see you!! 😂😂 It comes out in about an hour!! https://t.co/Z6bXg6Egc1,[]
2019-09-04 16:10:29,@_julialeigh Okay but I love that energy😂,[]
2019-09-04 16:09:48,@throneofpages https://t.co/S7B9Gap5OY,[]
2019-09-04 16:09:09,"Stealing this from umm everyone, but I’m so curious!💜😂  Which am I?   💀 intimidating mutual  💖 crush mutual 🌸 baby mutual  😎 funny mutual",[]
2019-09-03 22:44:49,@yara_abbo Oh yeahhhh,[]
2019-09-03 16:23:42,@mcgonagalI So valid. That’s why I became an English major😂,[]
2019-09-03 16:20:51,@chanelletime You got this!!! I love you so much!!!💜💜,[]
2019-09-03 16:19:53,@chanelletime @xcatherinereads Lol same,[]
2019-09-03 16:19:39,@slytherinreads Death on the Nile👌🏻,[]
2019-09-03 16:13:30,@pierinareads Facts,[]
2019-09-03 15:53:03,@vellich0rs The starless sea,[]
2019-09-03 15:51:59,@Brittany_broski The “it’s a school night” killed me😂😂,[]
2019-09-02 18:05:00,@maelysreads Awwww thank youuuuu https://t.co/VJ9vVTJ9LW,[]
2019-09-02 18:04:29,@slytherinreads https://t.co/waObS4VLmP,[]
2019-09-02 18:03:49,@RachaelMarie_BT Be prepared 😂 https://t.co/ebFpWj0Ufk,[]
2019-09-02 18:02:16,@kerribookbelle KERRI!!!! https://t.co/Mja8eYMYx5,[]
2019-09-02 18:01:08,@beckman_miya Thank youuuu https://t.co/E500GBvTmQ,[]
2019-09-02 18:00:43,@astudyingigi https://t.co/cFOtk4tsU0,[]
2019-09-02 17:41:51,@chanelletime yesssssss,[]
2019-09-02 17:34:08,@alliewithbooks https://t.co/iHz0GxEAHK,[]
2019-09-02 17:31:21,@blondeboooks Taste over here👌🏻,[]
2019-09-02 17:31:03,@beckman_miya Yesssss,[]
2019-09-02 15:33:59,Booktube Comedy Special?? Yes ma'am! Here's a little sneak peek into my new video coming out Wednesday!! https://t.co/pZ1lOuAIKA,[]
2019-09-02 01:40:46,@RachaelMarie_BT Oooooofffff been there,[]
2019-09-01 21:54:02,@xcatherinereads Yesssss good taste!! 🙌🏻,[]
2019-09-01 18:56:34,Do you ever just jam out to the breaking dawn soundtrack??,[]
2019-09-01 02:28:09,@rhiannonthropp At least I’m self aware https://t.co/lJWs5qLomQ,[]
2019-08-31 17:49:19,@rhiannonthropp Take me with youuuuu,[]
2019-08-31 17:43:24,I’ve discovered my style can be described as mom on vacation and I’m okay with that. https://t.co/S1v18vkS2x,[]
2019-08-31 16:00:09,@aIexabe Ahh I can’t ... https://t.co/zBWOpqeK7z,[]
2019-08-31 15:45:49,@mikaauguste Yes. https://t.co/MFkqzISWkN,[]
2019-08-31 15:44:33,@TheOfficial_JND Pleassseeee,[]
2019-08-31 15:37:22,@rhiannonthropp I see no problem ...,[]
2019-08-31 15:34:59,@_julialeigh @taylorswift13 @taylornation13 @chandlerainsley https://t.co/PdTUruocZ9,[]
2019-08-31 15:23:55,@beckman_miya Lol true https://t.co/hhu99gXRjx,[]
2019-08-31 15:23:35,@anniedbooktuber Ahhhh,[]
2019-08-31 15:23:29,@aIexabe I was not prepared https://t.co/MEkKjS5JXL,[]
2019-08-31 15:23:09,@kierscrivener Ugh amazing!!,[]
2019-08-31 15:23:02,@AG_Macdonald It’s sooooo good!!,[]
2019-08-30 19:16:06,Y’all Aristotle and Dante Discover The Secrets of the Universe really got me crying in the club over here.,[]
2019-08-30 04:29:18,@ettubrody Illusion,[]
2019-08-30 04:13:55,@aphroditereadss Pleasssseee do a rant review cause I need that in my life! https://t.co/Kz1SwXDF3v,[]
2019-08-30 04:01:32,@bookish_stars Lolololol https://t.co/ssM0NkPYuJ,[]
2019-08-29 22:15:38,RT @rhiannonthropp: we’ve had a great time sipping our tea☕️   (feat. @whittynovels &amp; @snowwhitereader) https://t.co/NVyyaF9riE,[]
