timestamp,tweet_text,all_hashtags
2019-10-26 02:59:02,@BeeWitchedBooks Did I miss something? Do I have the right people muted?,[]
2019-10-26 02:32:00,Ben Barnes: h-   Book twitter:   https://t.co/K779cnTPOW,[]
2019-10-26 02:28:35,@whittynovels A whole ass Renaissance painting,[]
2019-10-26 01:36:13,That’s it I’m going to the gym tomorrow https://t.co/PdYTzXHZ88,[]
2019-10-26 00:31:34,"RT @FictionandFlora: Omg, is @bostonsbooks the most adorable person in the world? https://t.co/sfUKNGFnlV",[]
2019-10-26 00:31:32,@FictionandFlora Dat me!,[]
2019-10-26 00:27:21,AKSJAJGSJA https://t.co/NLdKFfsHS3,[]
2019-10-25 18:55:46,@sarahestherread A German shepherd mix,[]
2019-10-25 18:53:56,@bookish_stars Brb adding fart noises to this,[]
2019-10-25 17:45:14,Just realized I leave in 12 days for Amsterdam and I still have nothing prefilmed so I may be skipping uploads 😓,[]
2019-10-25 16:01:17,@sagereads1 It’s a readathon that I host! This is the twitter for it @readyourgays,[]
2019-10-25 15:20:31,Hmmm maybe I should get a cohost for this round of read your gays 🤔👀,[]
2019-10-25 04:02:49,@Sydney_Stories_ @nightshiftmp3 *cracks knuckles* The queen of ieflaria  Ice massarce Into the drowning deep Criers… https://t.co/2nlaA8Idx0,[]
2019-10-25 03:47:59,@livreadsalatte Is that not a good thing?,[]
2019-10-24 23:06:04,@pistachiobooks If you find out can you dm me?,[]
2019-10-24 21:33:15,4 of 5 stars to Girls Made of Snow and Glass by Melissa Bashardoust https://t.co/uIdrveYQMT,[]
2019-10-24 21:01:58,Update: I added the copyright free clown music so SHES DONE https://t.co/vZl5nd5GPF,[]
2019-10-24 19:43:19,@abookofheather This makes me so happy! ☺️,[]
2019-10-24 19:27:36,This diy video going up on Monday truly shows my chaotic neutral hufflepuff energy,[]
2019-10-24 18:37:05,@acourtoftales You do have a point lmao,[]
2019-10-24 14:47:17,@bncbibliophile This is Jesper (named after exactly who you think) https://t.co/rI64fzx1ia,[]
2019-10-24 14:20:11,Baby’s first unboxing!   https://t.co/kKRbxockXa https://t.co/lP948iy2Z6,[]
2019-10-24 03:48:39,@Nate_pyon Idk why this made me laugh so hard,[]
2019-10-24 01:49:42,*looks at copy of the chestnut man next to me* I don’t wanna https://t.co/Gso19ESt5X,[]
2019-10-24 01:20:52,"I’d also like to add that other than being annoying, it can also make trans men targets for harassment thank you for coming to my ted talk",[]
2019-10-24 01:12:17,We live in a time where I can buy anything I can think of and have it sent to my doorstep by tomorrow so why the FU… https://t.co/pLiQtQOrqc,[]
2019-10-24 00:24:05,@Sam_Reads_Books @WitchAThon 😬 on the bright side serpent and dove is really quick to get through,[]
2019-10-24 00:12:34,@sovereignnovels Hnnnnng I wish I liked the first one the covers are so fucking pretty 😭,[]
2019-10-23 22:37:29,@JakeDoesBooks Bad but some people like him. Basically the darkling of the Star Wars fandom,[]
2019-10-23 22:36:37,@JakeDoesBooks Lmao Kylo ren?,[]
2019-10-23 22:34:43,@JakeDoesBooks This one? We like him. https://t.co/zTcf34wquF,[]
2019-10-23 20:58:05,@haleymtz1 Love that for us https://t.co/XlRmIVCgr0,[]
2019-10-23 19:09:20,@lozzareadsbooks 😂,[]
2019-10-23 18:36:05,I’m starting my witchathon books today because I have 1700+ pages to read and also no one can tell me what to do,[]
2019-10-23 17:51:45,@kaitreadsya In my case I go to bed and wake up nearly unable to walk lol,[]
2019-10-23 17:47:23,@megtrail1323 Oooo maybe I’ll change to that one,[]
2019-10-23 16:38:27,@haleymtz1 No lmao,[]
2019-10-23 16:17:37,Lmao so apparently joint pain isn’t normal after coming home from work? https://t.co/3BHFiPodSv,[]
2019-10-23 14:18:21,@bookiesncookies NOOO LMFAO,[]
2019-10-23 04:37:17,@bookishgeek Honestly could be a look,[]
2019-10-23 04:30:28,What did I even expect https://t.co/PYJJx5psbl https://t.co/jn8OYTZqYr,[]
2019-10-23 04:12:52,@beccasbookrealm I actually already picked one but this one is so pretty I’m gonna add it on goodreads,[]
2019-10-23 04:12:19,@littlereadersco I would totally do that if it weren’t for the fact that I’d get dragged across booktube,[]
2019-10-23 04:07:04,@ettubrody That’s how I ended up picking mine 😂,[]
2019-10-23 02:40:22,@_rachelbooks_ SO AM I AHHHH,[]
2019-10-23 02:40:12,@peyton_reads I’m sooooo excited for this round! I have so many puns in store!,[]
2019-10-23 02:30:29,If you aren’t already following my readathon account you should go do that 👀 https://t.co/d18Q2qAWKD,[]
2019-10-23 01:38:14,RT @masondeaver: I finally have my halloween costume... i’m going as Claire. https://t.co/jteiHD2m4A,[]
2019-10-23 01:30:05,@Strangeshereads I’m gonna work to prefilm and edit this week and next week so I can hopefully go without missing anything 🤞🏻,[]
2019-10-23 01:11:15,@miikaaailaaa Byzans!,[]
2019-10-23 00:05:22,I just realized I leave for Amsterdam in 3 weeks and I have no videos planned for while I’m gone https://t.co/sz5gnzJkky,[]
2019-10-22 23:52:23,"RT @RosieeThor: Tarnished has been out for a whole week! So to celebrate that and #AceAwarenessWeek, I’ll give away one signed copy PLUS a…",['AceAwarenessWeek']
2019-10-22 21:41:39,@jessicaswan21 I should have saved it but I read it already 😭,[]
2019-10-22 21:28:11,@WoodgateLexie I’ve found two options that are both over 600 pages so that’s gonna be a hard P A S S,[]
2019-10-22 21:14:50,Witchathon starts in 2 days and I still don’t have a book with fire on the cover,[]
2019-10-22 20:23:53,@otter_books @livreadsalatte https://t.co/X86Y0R31Me,[]
2019-10-22 20:23:02,@RobIsBooked Same. I’d like to treat myself to a book box a couple times a year but I can’t imagine getting and paying for one every month,[]
2019-10-22 17:02:44,@megwithbooks 💀💀💀,[]
2019-10-22 16:56:29,My first video to hit 10k views and in a week! Y’all are insane!!!!! https://t.co/oWv14z3YRV,[]
2019-10-22 15:07:25,@vellich0rs For sure! Maybe others go farther than “if you like this you’ll like this” and I just haven’t noticed.,[]
2019-10-22 06:19:47,@libraryintheco 😂,[]
2019-10-22 06:16:00,@rebeccareadsyt Ah yes the “I had a busy day” excuse 😂,[]
2019-10-22 05:08:23,@Thebookishbox I’ll subscribe just for six of crows tampons tbh,[]
2019-10-22 04:08:43,@Sydney_Stories_ *murders someone* lolz sorry I didn’t update yesterday nothing really happened anyway,[]
2019-10-22 04:05:05,@LittleRedReads EVERYONES A LIAR,[]
2019-10-22 03:50:14,@booksandlala Oop I’m guilty of that too 😂,[]
2019-10-22 03:47:17,@miikaaailaaa Gotta do it for the vlog 🤧💪🏻,[]
2019-10-22 03:46:53,@KTsbooknook426 Lmao I did that during a wrap up when I had to film that day but hadn’t finished my final book yet 😂,[]
2019-10-22 03:45:52,@myoreads Secretly you don’t read at all and only pretend to,[]
2019-10-22 03:45:02,@miikaaailaaa 😂 I once even filmed a clip of me acting all tired “in the morning” when it was 5 in the afternoon,[]
2019-10-22 03:43:37,@lissy_jacobson LOL,[]
2019-10-22 03:31:28,@BookishElle_ I wish I’d done that tbh 😂,[]
2019-10-22 03:28:32,"For example, a couple times during vlogs I’ve been unable to update at a certain time so I update the next day but… https://t.co/zROKeLHK51",[]
2019-10-22 03:27:24,"Okay I’m curious about this so fellow booktubers, have you ever told a harmless, white lie on your channel before?… https://t.co/mqkHmEldUY",[]
2019-10-22 02:07:35,@myoreads LMFAO I HATE YOU,[]
2019-10-22 02:04:43,@rihsfootstool @myoreads,[]
2019-10-22 01:52:41,@QueenOfSpunk https://t.co/mJCRbQWdqI,[]
2019-10-22 01:50:30,@QueenOfSpunk I’m really enjoying it but I’d be lying if I said I’m not reading it for the f/f. And there isn’t much of one 😭,[]
2019-10-22 01:47:57,@QueenOfSpunk Oh no lol,[]
2019-10-22 01:40:46,@bookendeavors Is it lynet and Nadia? I can see that but I feel like there’s not enough book left for them to reunite at a reasonable pace,[]
2019-10-22 01:35:59,I was told girls made of snow and glass was f/f but I’m 230 pages in and I’m still waiting https://t.co/3vhTNA6WWP,[]
2019-10-21 21:13:25,This might not turn out but they look so pretty now so look at the French bread I made! https://t.co/36cdUJ1Xfi,[]
2019-10-21 19:18:45,@softbabygoth Ew,[]
2019-10-21 19:17:39,@softbabygoth I got the money from mine immediately maybe that was just the one I did though,[]
2019-10-21 16:20:14,ICYMI: my 6k q&amp;a went up this morning!   https://t.co/YAHsVDUqJ5 https://t.co/dYhjYRdLGS,[]
